"ID","YEAR","EXP","WKS","OCC","IND","SOUTH","SMSA","MS","FEM","UNION","ED","BLK","LWAGE"
"A354",1976,21,49,1,1,0,1,1,0,1,12,1,6.50429
"A354",1977,22,47,1,1,0,1,1,0,1,12,1,6.55108
"A354",1978,23,48,1,1,0,1,1,0,1,12,1,6.64509
"A354",1979,24,49,1,1,0,1,1,0,1,12,1,6.64639
"A354",1980,25,49,1,1,0,1,1,0,1,12,1,6.90776
"A354",1981,26,46,1,1,0,1,1,0,1,12,1,7.01392
"A354",1982,27,49,1,1,0,1,1,0,1,12,1,7.09008
"A355",1976,7,47,0,0,1,1,1,0,0,12,0,5.76832
"A355",1977,8,50,0,0,1,1,1,0,0,12,0,5.8999
"A355",1978,9,50,1,0,1,1,1,0,1,12,0,6.608
"A355",1979,10,51,1,0,1,1,1,0,1,12,0,6.84588
"A355",1980,11,49,1,0,1,1,1,0,0,12,0,6.08677
"A355",1981,12,51,1,0,0,0,1,0,0,12,0,6.30992
"A355",1982,13,51,1,0,0,0,1,0,0,12,0,6.30992
"A356",1976,4,50,1,1,0,1,1,0,0,12,0,6.39024
"A356",1977,5,50,1,1,0,1,1,0,0,12,0,6.49072
"A356",1978,6,50,1,1,0,1,1,0,0,12,0,6.61874
"A356",1979,7,50,1,1,0,1,1,0,0,12,0,6.80572
"A356",1980,8,50,1,1,0,1,1,0,0,12,0,6.90375
"A356",1981,9,51,1,1,0,1,1,0,0,12,0,6.98101
"A356",1982,10,50,1,1,0,1,1,0,0,12,0,7.06219
"A357",1976,16,44,1,1,0,1,1,0,1,12,0,6.34564
"A357",1977,17,49,1,1,0,1,1,0,1,12,0,6.51471
"A357",1978,18,46,1,1,0,1,1,0,1,12,0,6.57925
"A357",1979,19,48,1,1,0,1,1,0,1,12,0,6.63332
"A357",1980,20,48,1,1,0,1,1,0,1,12,0,6.80239
"A357",1981,21,48,1,1,0,1,1,0,1,12,0,6.88755
"A357",1982,22,48,1,1,0,1,1,0,1,12,0,7.0076
"A358",1976,16,40,0,0,0,0,1,0,1,16,0,6.49072
"A358",1977,17,36,0,0,0,0,1,0,1,16,0,6.51471
"A358",1978,18,39,0,0,0,0,1,0,0,16,0,6.55108
"A358",1979,19,35,0,0,0,0,1,0,1,16,0,6.70808
"A358",1980,20,38,0,0,0,0,1,0,1,16,0,6.82002
"A358",1981,21,37,0,0,0,0,1,0,1,16,0,6.4599
"A358",1982,22,36,0,0,0,0,1,0,1,16,0,6.99118
"A359",1976,36,48,1,1,0,0,1,0,1,10,0,5.98141
"A359",1977,37,49,1,1,0,0,1,0,1,10,0,5.98141
"A359",1978,38,40,1,1,0,0,1,0,1,10,0,6.10925
"A359",1979,39,48,1,1,0,0,1,0,1,10,0,6.21461
"A359",1980,40,49,1,1,0,0,1,0,1,10,0,6.25767
"A359",1981,41,39,1,1,0,0,1,0,1,10,0,6.32436
"A359",1982,42,48,1,1,0,0,1,0,1,10,0,6.43294
"A360",1976,28,48,0,1,0,1,1,0,0,12,0,6.90575
"A360",1977,29,48,0,1,0,1,1,0,0,12,0,6.90575
"A360",1978,30,49,0,1,0,1,1,0,0,12,0,7.24423
"A360",1979,31,48,0,1,0,1,1,0,0,12,0,6.95655
"A360",1980,32,47,0,1,0,1,1,0,0,12,0,7.00307
"A360",1981,33,46,0,1,0,1,1,0,0,12,0,7.17319
"A360",1982,34,48,0,1,0,1,1,0,0,12,0,7.1309
"A361",1976,5,49,0,0,0,1,0,1,0,17,0,5.4161
"A361",1977,6,52,0,0,0,1,0,1,0,17,0,5.48064
"A361",1978,7,20,0,0,0,1,0,1,0,17,0,6.21461
"A361",1979,8,50,0,0,0,1,0,1,0,17,0,6.25383
"A361",1980,9,49,0,0,0,1,0,1,0,17,0,6.34388
"A361",1981,10,48,0,0,1,1,0,1,0,17,0,7.17012
"A361",1982,11,51,0,0,1,1,0,1,0,17,0,7.21671
"A362",1976,20,52,1,0,1,0,1,0,0,10,0,6.58617
"A362",1977,21,52,1,0,1,0,1,0,0,10,0,6.66185
"A362",1978,22,51,1,0,1,0,1,0,0,10,0,6.81344
"A362",1979,23,51,1,0,1,0,1,0,0,10,0,6.86171
"A362",1980,24,52,1,0,1,0,1,0,0,10,0,7.06902
"A362",1981,25,52,1,0,1,0,1,0,0,10,0,7.0775
"A362",1982,26,51,1,0,1,0,1,0,0,10,0,7.1107
"A363",1976,15,49,1,1,0,0,1,0,1,12,0,6.12249
"A363",1977,16,49,1,1,0,0,1,0,1,12,0,6.16542
"A363",1978,17,49,1,1,0,0,1,0,1,12,0,6.21661
"A363",1979,18,42,1,1,0,0,1,0,1,12,0,6.56526
"A363",1980,19,34,1,1,0,0,1,0,1,12,0,6.62007
"A363",1981,20,47,1,1,0,0,1,0,1,12,0,6.69332
"A363",1982,21,47,1,0,0,0,1,0,1,12,0,6.80239
"A364",1976,20,49,0,1,0,1,0,1,0,13,0,6.43775
"A364",1977,21,47,0,1,0,1,0,1,0,13,0,6.39693
"A364",1978,22,48,0,1,0,1,0,1,0,13,0,6.4708
"A364",1979,23,47,0,1,0,1,0,1,0,13,0,6.74524
"A364",1980,24,48,0,1,0,1,0,1,0,13,0,6.77422
"A364",1981,25,47,0,1,0,1,0,1,0,13,0,6.7901
"A364",1982,26,47,1,1,0,1,0,1,0,13,0,6.7901
"A365",1976,32,48,0,0,0,1,1,0,0,17,0,6.90575
"A365",1977,33,49,0,0,0,1,1,0,0,17,0,6.90575
"A365",1978,34,49,0,0,0,1,1,0,0,17,0,5.01728
"A365",1979,35,50,0,0,0,1,1,0,0,17,0,7.37776
"A365",1980,36,48,0,0,0,1,1,0,0,17,0,7.46737
"A365",1981,37,47,0,0,0,1,1,0,0,17,0,7.37776
"A365",1982,38,49,0,0,0,1,1,0,0,17,0,7.33106
"A366",1976,12,47,1,0,0,1,1,0,0,12,0,6.62007
"A366",1977,13,50,1,0,0,1,1,0,0,12,0,6.55108
"A366",1978,14,51,1,0,0,1,1,0,0,12,0,6.55108
"A366",1979,15,46,0,0,1,1,1,0,0,12,0,5.87212
"A366",1980,16,52,0,0,1,1,1,0,0,12,0,6.9256
"A366",1981,17,51,0,0,1,1,1,0,0,12,0,6.76504
"A366",1982,18,50,0,0,1,1,1,0,0,12,0,6.68211
"A367",1976,25,50,1,1,0,1,1,0,0,9,0,6.51471
"A367",1977,26,42,1,1,0,1,1,0,0,9,0,6.76273
"A367",1978,27,49,1,1,0,1,1,0,0,9,0,6.93731
"A367",1979,28,48,1,1,0,1,1,0,0,9,0,6.82979
"A367",1980,29,38,1,1,0,1,1,0,0,9,0,6.88244
"A367",1981,30,50,1,1,0,1,1,0,0,9,0,6.98008
"A367",1982,31,49,1,1,0,1,1,0,0,9,0,7.09008
"A368",1976,9,49,0,1,1,1,1,0,0,16,0,6.4677
"A368",1977,10,49,0,1,1,1,1,0,0,16,0,6.62007
"A368",1978,11,49,0,0,1,1,1,0,0,16,0,6.76849
"A368",1979,12,47,0,0,1,1,1,0,0,16,0,6.99577
"A368",1980,13,49,0,0,1,1,1,0,0,16,0,7.13648
"A368",1981,14,48,0,0,1,1,1,0,0,16,0,7.37776
"A368",1982,15,48,0,0,1,1,1,0,0,16,0,7.54961
"A369",1976,2,50,1,0,0,1,1,0,1,14,0,6.29711
"A369",1977,3,50,1,0,0,1,1,0,1,14,0,6.49224
"A369",1978,4,50,0,0,0,1,1,0,1,14,0,6.74524
"A369",1979,5,49,1,0,0,1,1,0,1,14,0,6.88244
"A369",1980,6,50,1,0,0,1,1,0,1,14,0,6.95655
"A369",1981,7,49,1,0,0,1,1,0,1,14,0,7.04752
"A369",1982,8,48,1,0,0,1,1,0,1,14,0,7.1309
"A370",1976,9,49,0,0,0,1,1,0,1,12,0,6.60259
"A370",1977,10,49,0,0,0,1,1,0,1,12,0,6.62407
"A370",1978,11,49,0,0,0,1,1,0,1,12,0,6.71538
"A370",1979,12,49,0,0,0,1,1,0,1,12,0,6.84268
"A370",1980,13,47,0,0,0,1,1,0,1,12,0,7.02554
"A370",1981,14,48,0,0,0,1,1,0,1,12,0,7.2233
"A370",1982,15,47,0,0,0,1,1,0,1,12,0,7.09008
"A371",1976,31,46,1,0,0,1,1,0,1,10,0,6.56526
"A371",1977,32,47,1,0,0,1,1,0,1,10,0,6.65929
"A371",1978,33,47,1,0,0,1,1,0,1,10,0,6.78784
"A371",1979,34,47,1,0,0,1,1,0,1,10,0,6.85435
"A371",1980,35,47,1,0,0,1,1,0,1,10,0,6.96602
"A371",1981,36,47,1,0,0,1,1,0,1,10,0,7.15383
"A371",1982,37,47,1,0,0,1,1,0,1,10,0,7.10906
"A372",1976,9,49,0,0,0,1,0,1,0,16,0,6.52209
"A372",1977,10,49,0,0,0,1,0,1,0,16,0,6.58617
"A372",1978,11,47,0,0,0,1,0,1,0,16,0,6.65286
"A372",1979,12,48,0,0,0,1,0,1,0,16,0,6.65286
"A372",1980,13,48,0,0,0,1,0,1,0,16,0,6.77765
"A372",1981,14,47,0,0,0,1,0,1,0,16,0,6.80239
"A372",1982,15,48,0,0,0,1,0,1,0,16,0,6.93049
"A373",1976,16,47,0,0,1,1,0,1,0,11,1,6.05678
"A373",1977,17,50,0,0,1,1,0,1,0,11,1,6.23441
"A373",1978,18,50,0,0,1,1,0,1,0,11,1,6.39693
"A373",1979,19,50,0,0,1,1,0,1,0,11,1,6.39859
"A373",1980,20,50,0,0,1,1,0,1,0,11,1,6.39693
"A373",1981,21,49,0,0,1,1,0,1,0,11,1,6.39693
"A373",1982,22,47,0,0,1,1,0,1,0,11,1,6.47697
"A374",1976,13,50,1,0,0,0,1,0,0,9,0,5.76832
"A374",1977,14,50,1,0,0,0,1,0,0,9,0,5.85793
"A374",1978,15,49,1,0,0,0,1,0,0,9,0,6.03787
"A374",1979,16,50,1,0,0,0,1,0,0,9,0,6.10702
"A374",1980,17,50,1,0,0,0,1,0,0,9,0,6.17379
"A374",1981,18,50,1,0,0,0,1,0,0,9,0,6.23245
"A374",1982,19,49,1,0,0,0,1,0,0,9,0,6.2672
"A375",1976,20,46,1,0,1,1,0,1,1,11,1,5.68358
"A375",1977,21,45,1,0,1,1,0,1,1,11,1,5.73334
"A375",1978,22,41,1,0,1,1,0,1,1,11,1,5.8861
"A375",1979,23,40,1,0,1,1,0,1,0,11,1,5.94542
"A375",1980,24,38,1,0,1,1,0,1,1,11,1,6.01372
"A375",1981,25,42,0,0,1,1,0,1,0,11,1,6.02345
"A375",1982,26,36,0,0,1,1,0,1,0,11,1,6.10702
"A376",1976,27,47,0,0,0,0,1,0,0,12,0,6.49224
"A376",1977,28,48,0,0,0,0,1,0,0,12,0,6.55108
"A376",1978,29,48,0,0,0,0,1,0,0,12,0,6.60665
"A376",1979,30,48,0,0,0,0,1,0,0,12,0,6.68461
"A376",1980,31,47,0,0,0,0,1,0,0,12,0,6.74524
"A376",1981,32,49,1,0,0,0,1,0,0,12,0,6.80239
"A376",1982,33,47,0,0,0,0,1,0,0,12,0,6.85646
"A377",1976,21,50,0,0,1,1,1,0,0,12,0,6.82979
"A377",1977,22,50,0,0,1,1,1,0,0,12,0,6.90575
"A377",1978,23,49,0,0,1,1,1,0,0,12,0,6.90776
"A377",1979,24,50,0,0,1,1,1,0,0,12,0,7.04752
"A377",1980,25,52,0,0,1,1,1,0,0,12,0,7.20786
"A377",1981,26,50,0,0,1,1,1,0,0,12,0,6.94986
"A377",1982,27,50,0,0,1,1,1,0,0,12,0,7.40853
"A378",1976,3,50,0,1,0,1,1,0,0,15,0,6.49224
"A378",1977,4,49,0,1,0,0,1,0,0,15,0,6.65929
"A378",1978,5,52,0,1,0,0,1,0,0,15,0,6.65673
"A378",1979,6,50,0,0,0,0,1,0,0,15,0,6.80239
"A378",1980,7,50,0,1,0,0,1,0,0,15,0,7.08171
"A378",1981,8,50,0,1,0,0,1,0,0,15,0,7.15929
"A378",1982,9,48,0,1,0,0,1,0,0,15,0,7.2724
"A379",1976,22,49,1,1,1,1,1,0,0,7,0,6.49224
"A379",1977,23,48,1,1,1,1,1,0,0,7,0,6.54391
"A379",1978,24,49,1,1,1,1,1,0,0,7,0,6.50728
"A379",1979,25,50,1,1,1,1,1,0,0,7,0,6.71538
"A379",1980,26,49,1,1,1,1,1,0,0,7,0,6.73934
"A379",1981,27,50,1,1,1,1,1,0,0,7,0,6.89264
"A379",1982,28,49,1,1,1,1,1,0,0,7,0,6.95177
"A380",1976,30,52,1,1,1,1,1,0,1,10,0,6.36303
"A380",1977,31,50,1,1,1,1,1,0,1,10,0,6.40523
"A380",1978,32,50,1,1,1,1,1,0,1,10,0,6.41346
"A380",1979,33,50,1,1,1,1,1,0,1,10,0,6.42162
"A380",1980,34,49,1,1,1,1,1,0,1,10,0,6.43775
"A380",1981,35,48,1,0,1,1,1,0,1,10,0,6.62007
"A380",1982,36,48,1,0,1,1,1,0,1,10,0,6.68461
"A381",1976,26,48,1,1,0,1,1,0,1,11,0,6.37161
"A381",1977,27,48,1,1,0,1,1,0,1,11,0,6.41673
"A381",1978,28,48,1,1,0,1,1,0,1,11,0,6.39693
"A381",1979,29,45,1,1,0,1,1,0,1,11,0,6.55108
"A381",1980,30,47,1,1,0,1,1,0,1,11,0,6.90776
"A381",1981,31,48,1,1,0,1,1,0,1,11,0,6.80239
"A381",1982,32,47,1,1,0,1,1,0,1,11,0,6.90776
"A382",1976,20,49,1,0,0,1,1,0,1,12,1,6.43775
"A382",1977,21,49,1,0,0,1,1,0,1,12,1,6.43775
"A382",1978,22,49,1,0,0,1,1,0,1,12,1,6.33683
"A382",1979,23,49,1,0,0,1,1,0,1,12,1,6.37673
"A382",1980,24,50,1,0,0,1,1,0,1,12,1,6.39359
"A382",1981,25,50,1,0,0,1,1,0,1,12,1,6.71538
"A382",1982,26,51,1,0,0,1,1,0,1,12,1,6.54391
"A383",1976,29,43,1,0,0,1,0,0,1,12,1,6.80239
"A383",1977,30,42,1,0,0,1,1,0,1,12,1,6.90575
"A383",1978,31,46,1,0,0,1,1,0,1,12,1,6.96602
"A383",1979,32,45,1,0,0,1,1,0,1,12,1,6.95655
"A383",1980,33,46,1,0,0,1,1,0,1,12,1,7.09008
"A383",1981,34,41,1,0,0,1,1,0,1,12,1,7.1309
"A383",1982,35,43,1,0,0,1,1,0,1,12,1,6.9613
"A384",1976,27,51,0,0,0,1,1,0,1,12,0,5.78383
"A384",1977,28,49,0,0,0,1,1,0,1,12,0,6.12249
"A384",1978,29,50,1,0,0,1,1,0,1,12,0,6.10925
"A384",1979,30,50,0,0,0,1,1,0,1,12,0,6.10925
"A384",1980,31,45,1,0,0,1,1,0,1,12,0,6.16331
"A384",1981,32,50,1,0,0,1,1,0,1,12,0,6.19236
"A384",1982,33,49,1,0,0,1,1,0,1,12,0,6.49677
"A385",1976,10,47,1,0,0,1,1,0,1,12,0,6.60665
"A385",1977,11,52,1,0,0,1,1,0,1,12,0,6.7334
"A385",1978,12,50,1,0,0,1,1,0,1,12,0,6.79122
"A385",1979,13,49,0,0,0,1,1,0,1,12,0,6.84588
"A385",1980,14,51,1,0,0,1,1,0,1,12,0,6.95559
"A385",1981,15,50,1,0,0,1,1,0,1,12,0,7.12287
"A385",1982,16,50,1,0,0,1,1,0,1,12,0,7.16549
"A386",1976,17,49,0,0,1,1,1,0,0,14,0,6.90575
"A386",1977,18,49,0,0,1,1,1,0,0,14,0,6.90575
"A386",1978,19,49,0,0,1,1,1,0,0,14,0,7.26193
"A386",1979,20,49,0,0,1,1,1,0,0,14,0,7.27932
"A386",1980,21,50,0,0,1,1,1,0,0,14,0,7.39326
"A386",1981,22,49,0,0,1,1,1,0,0,14,0,7.35947
"A386",1982,23,49,0,0,1,0,1,0,0,14,0,7.86327
"A387",1976,6,46,1,1,1,1,1,0,0,17,0,6.56526
"A387",1977,7,49,1,1,1,1,1,0,0,17,0,6.55108
"A387",1978,8,52,1,1,1,1,1,0,0,17,0,6.63332
"A387",1979,9,49,1,1,1,1,1,0,0,17,0,6.61607
"A387",1980,10,49,1,1,1,1,1,0,0,17,0,6.80461
"A387",1981,11,50,1,1,1,1,1,0,0,17,0,6.90776
"A387",1982,12,51,1,1,1,1,1,0,0,17,0,7.18539
"A388",1976,34,44,0,0,1,1,1,0,0,14,0,6.80239
"A388",1977,35,45,0,0,1,1,1,0,0,14,0,6.90575
"A388",1978,36,44,0,0,1,1,1,0,0,14,0,7.09008
"A388",1979,37,46,0,0,1,1,1,0,0,14,0,7.1309
"A388",1980,38,45,0,0,1,1,1,0,0,14,0,7.24423
"A388",1981,39,43,0,0,1,1,1,0,0,14,0,7.31322
"A388",1982,40,43,0,0,1,1,1,0,0,14,0,7.31322
"A389",1976,21,39,1,0,1,1,1,0,1,14,0,6.90575
"A389",1977,22,52,1,0,0,1,1,0,1,14,0,6.90575
"A389",1978,23,52,1,0,0,1,0,0,1,14,0,7.11151
"A389",1979,24,48,1,0,0,1,0,0,1,14,0,7.2717
"A389",1980,25,52,1,0,0,1,0,0,1,14,0,7.33889
"A389",1981,26,50,1,0,0,1,0,0,1,14,0,7.34601
"A389",1982,27,50,1,0,0,1,0,0,1,14,0,7.59287
"A390",1976,30,48,1,0,1,1,1,0,0,11,0,6.74759
"A390",1977,31,47,1,0,1,1,1,0,0,11,0,6.84268
"A390",1978,32,46,1,0,1,1,1,0,0,11,0,6.93731
"A390",1979,33,47,1,0,1,1,1,0,0,11,0,7.03878
"A390",1980,34,47,1,0,1,1,1,0,0,11,0,7.1309
"A390",1981,35,47,1,0,1,1,1,0,0,11,0,7.22621
"A390",1982,36,46,1,0,1,1,1,0,0,11,0,7.32317
"A391",1976,35,52,1,1,1,1,1,0,1,9,0,6.29527
"A391",1977,36,51,1,1,1,1,1,0,1,9,0,6.45047
"A391",1978,37,51,0,1,1,1,1,0,0,9,0,6.39192
"A391",1979,38,48,0,1,1,1,1,0,0,9,0,6.57786
"A391",1980,39,48,0,1,1,1,1,0,0,9,0,6.56103
"A391",1981,40,48,0,1,1,0,1,0,0,9,0,6.59715
"A391",1982,41,47,0,1,1,0,1,0,0,9,0,6.65673
"A392",1976,17,48,0,0,1,1,1,0,0,16,0,6.35957
"A392",1977,18,50,0,0,1,1,1,0,0,16,0,6.39693
"A392",1978,19,50,0,0,1,1,1,0,0,16,0,6.47697
"A392",1979,20,49,0,0,1,1,1,0,0,16,0,6.08677
"A392",1980,21,45,0,0,1,1,1,0,0,16,0,6.65929
"A392",1981,22,51,0,0,1,1,1,0,0,16,0,6.79122
"A392",1982,23,25,0,0,1,1,1,0,0,16,0,6.84055
"A393",1976,15,48,1,1,0,0,1,0,1,12,0,6.44413
"A393",1977,16,44,1,1,0,0,1,0,1,12,0,6.56808
"A393",1978,17,48,1,1,0,0,1,0,1,12,0,6.63463
"A393",1979,18,46,1,1,0,0,1,0,1,12,0,6.7334
"A393",1980,19,48,1,1,0,0,1,0,1,12,0,6.83411
"A393",1981,20,48,1,1,0,0,1,0,1,12,0,6.93537
"A393",1982,21,46,1,1,0,0,1,0,1,12,0,7.01661
"A394",1976,3,49,1,0,1,0,1,0,0,12,1,6.21461
"A394",1977,4,50,1,0,1,0,1,0,0,12,1,6.21461
"A394",1978,5,50,1,0,1,0,1,0,0,12,1,6.41346
"A394",1979,6,50,1,0,1,0,1,0,0,12,1,6.50728
"A394",1980,7,50,1,0,1,0,1,0,0,12,1,6.69703
"A394",1981,8,50,1,0,1,0,1,0,0,12,1,6.69703
"A394",1982,9,50,1,0,1,0,1,0,0,12,1,6.77422
"A395",1976,32,48,1,1,0,0,1,0,1,7,0,6.05912
"A395",1977,33,49,1,1,0,0,1,0,1,7,0,6.11147
"A395",1978,34,31,1,1,0,0,1,0,1,7,0,6.27288
"A395",1979,35,48,1,1,0,0,1,0,1,7,0,6.31173
"A395",1980,36,44,1,1,0,0,1,0,1,7,0,6.41836
"A395",1981,37,45,1,1,0,0,1,0,1,7,0,6.57925
"A395",1982,38,50,1,1,0,0,1,0,1,7,0,6.66058
"A396",1976,10,45,1,1,0,0,1,0,0,12,0,6.05209
"A396",1977,11,47,1,1,0,0,1,0,0,12,0,6.10925
"A396",1978,12,48,1,1,0,0,0,0,0,12,0,6.21461
"A396",1979,13,49,1,1,0,0,0,0,0,12,0,6.30992
"A396",1980,14,45,1,0,0,0,0,0,0,12,0,6.55108
"A396",1981,15,50,1,0,0,0,1,0,0,12,0,6.55108
"A396",1982,16,52,1,0,0,0,1,0,0,12,0,6.62007
"A397",1976,3,49,0,0,1,1,0,0,0,17,0,6.77992
"A397",1977,4,51,0,0,1,1,0,0,0,17,0,6.86693
"A397",1978,5,50,0,0,1,1,0,0,0,17,0,6.8977
"A397",1979,6,50,0,0,1,1,1,0,0,17,0,6.96885
"A397",1980,7,50,0,0,1,1,1,0,0,17,0,7.05876
"A397",1981,8,51,0,0,1,1,1,0,0,17,0,7.1309
"A397",1982,9,49,0,0,1,1,1,0,0,17,0,6.98472
"A398",1976,13,49,0,1,0,1,1,0,0,16,0,6.53669
"A398",1977,14,48,0,1,0,1,1,0,0,16,0,6.65929
"A398",1978,15,49,0,1,0,1,1,0,0,16,0,6.79122
"A398",1979,16,46,0,1,0,1,1,0,0,16,0,6.88755
"A398",1980,17,47,0,1,0,1,1,0,0,16,0,6.98472
"A398",1981,18,48,0,1,0,1,1,0,0,16,0,7.09008
"A398",1982,19,47,0,1,0,1,1,0,0,16,0,7.24423
"A399",1976,31,42,1,1,0,1,1,0,1,6,1,6.38012
"A399",1977,32,48,1,1,0,1,1,0,1,6,1,6.46147
"A399",1978,33,48,1,1,0,1,1,0,1,6,1,6.54822
"A399",1979,34,47,1,1,0,1,1,0,1,6,1,6.6733
"A399",1980,35,47,1,1,0,1,1,0,1,6,1,6.77194
"A399",1981,36,39,1,1,0,1,1,0,1,6,1,6.89467
"A399",1982,37,47,1,1,0,1,1,0,1,6,1,6.95655
"A400",1976,13,28,1,1,0,1,1,0,1,10,0,6.50877
"A400",1977,14,50,1,1,0,1,1,0,1,10,0,6.60259
"A400",1978,15,48,1,1,0,1,1,0,1,10,0,6.69332
"A400",1979,16,49,1,1,0,1,1,0,1,10,0,6.75344
"A400",1980,17,46,1,1,0,1,1,0,1,10,0,6.80128
"A400",1981,18,33,0,0,0,1,1,0,1,10,0,6.95559
"A400",1982,19,51,1,1,0,1,1,0,1,10,0,7.03351
"A401",1976,7,49,1,0,0,1,0,0,1,12,0,6.58617
"A401",1977,8,42,1,0,0,1,0,0,1,12,0,6.68586
"A401",1978,9,28,1,0,0,1,0,0,0,12,0,6.78559
"A401",1979,10,38,1,0,0,1,0,0,1,12,0,6.7334
"A401",1980,11,48,0,1,0,1,0,0,0,12,0,7.6009
"A401",1981,12,39,1,0,0,1,1,0,0,12,0,7.18311
"A401",1982,13,44,0,0,0,1,1,0,0,12,0,7.49554
"A402",1976,16,50,0,0,0,1,1,0,0,16,0,6.90575
"A402",1977,17,48,0,0,0,1,1,0,0,16,0,6.90575
"A402",1978,18,51,0,0,0,1,1,0,0,16,0,6.90776
"A402",1979,19,50,0,0,0,1,1,0,0,16,0,7.1309
"A402",1980,20,49,0,0,0,1,1,0,0,16,0,7.20786
"A402",1981,21,52,0,0,0,1,1,0,0,16,0,7.44659
"A402",1982,22,51,0,0,0,1,1,0,0,16,0,7.46737
"A403",1976,21,50,1,0,0,1,1,0,1,12,0,6.90575
"A403",1977,22,50,1,0,0,1,1,0,1,12,0,6.90575
"A403",1978,23,50,1,0,0,1,1,0,1,12,0,7.16627
"A403",1979,24,50,1,0,0,1,1,0,1,12,0,7.1309
"A403",1980,25,50,1,0,0,1,1,0,1,12,0,7.37776
"A403",1981,26,50,1,0,0,1,1,0,1,12,0,7.40853
"A403",1982,27,50,1,0,0,1,1,0,1,12,0,7.47591
"A404",1976,15,50,1,1,0,1,1,0,1,12,0,6.55108
"A404",1977,16,50,1,1,0,1,1,0,1,12,0,6.68461
"A404",1978,17,46,1,1,0,1,1,0,1,12,0,6.80239
"A404",1979,18,41,1,1,0,1,1,0,1,12,0,6.82437
"A404",1980,19,49,1,1,0,1,1,0,1,12,0,6.93245
"A404",1981,20,49,1,1,0,1,1,0,1,12,0,7.00307
"A404",1982,21,49,1,1,0,1,1,0,1,12,0,7.05186
"A405",1976,5,48,0,0,1,1,1,0,0,16,0,6.90575
"A405",1977,6,49,0,0,1,1,1,0,0,16,0,6.90575
"A405",1978,7,49,0,0,1,1,1,0,0,16,0,7.1309
"A405",1979,8,48,0,0,1,1,1,0,0,16,0,7.24423
"A405",1980,9,48,0,0,1,1,1,0,0,16,0,7.46737
"A405",1981,10,47,0,0,1,1,1,0,0,16,0,7.45008
"A405",1982,11,47,0,0,1,1,1,0,0,16,0,7.64969
"A406",1976,3,48,1,1,0,0,1,0,1,13,0,6.39693
"A406",1977,4,43,1,1,0,1,1,0,1,13,0,6.48004
"A406",1978,5,48,1,1,0,1,1,0,1,13,0,6.54965
"A406",1979,6,47,1,1,0,1,1,0,1,13,0,6.65415
"A406",1980,7,44,1,1,0,1,1,0,1,13,0,6.68461
"A406",1981,8,46,1,1,0,1,1,0,1,13,0,6.82979
"A406",1982,9,48,1,1,0,1,1,0,1,13,0,6.97541
"A407",1976,25,52,0,0,0,1,1,0,0,17,0,6.80239
"A407",1977,26,44,0,0,0,1,1,0,0,17,0,6.90575
"A407",1978,27,46,0,0,0,1,1,0,0,17,0,7.09506
"A407",1979,28,46,0,0,0,1,1,0,0,17,0,7.18007
"A407",1980,29,45,0,0,0,1,1,0,0,17,0,7.27932
"A407",1981,30,46,0,0,0,1,1,0,0,17,0,7.34601
"A407",1982,31,47,0,0,0,1,1,0,0,17,0,7.46737
"A408",1976,4,42,0,0,1,0,0,1,0,16,0,6.12249
"A408",1977,5,50,0,0,1,0,0,1,0,16,0,6.14847
"A408",1978,6,37,0,0,1,0,0,1,0,16,0,6.20658
"A408",1979,7,38,0,0,1,0,0,1,0,16,0,6.30992
"A408",1980,8,38,0,0,1,0,0,1,0,16,0,6.58341
"A408",1981,9,42,0,0,1,0,0,1,0,16,0,6.58617
"A408",1982,10,40,0,0,1,0,0,1,0,16,0,6.62672
"A409",1976,40,50,1,1,0,1,1,0,1,10,0,6.38856
"A409",1977,41,50,1,1,0,1,1,0,1,10,0,6.43775
"A409",1978,42,49,1,1,0,1,1,0,1,10,0,6.47697
"A409",1979,43,50,1,1,0,1,1,0,1,10,0,6.56386
"A409",1980,44,52,1,0,0,1,1,0,0,10,0,6.44572
"A409",1981,45,50,1,0,0,1,1,0,0,10,0,6.88244
"A409",1982,46,51,1,0,0,1,1,0,0,10,0,6.96602
"A410",1976,20,22,1,0,0,0,0,1,0,12,0,5.59842
"A410",1977,21,44,1,0,0,0,0,1,0,12,0,5.70378
"A410",1978,22,52,1,0,0,0,0,1,0,12,0,5.82895
"A410",1979,23,52,1,0,0,0,0,1,0,12,0,6.05209
"A410",1980,24,50,1,0,0,0,0,1,0,12,0,6.10925
"A410",1981,25,44,1,0,0,0,0,1,0,12,0,6.16331
"A410",1982,26,48,1,0,0,0,0,1,0,12,0,6.39693
"A411",1976,5,51,1,1,0,0,1,0,0,16,0,6.02102
"A411",1977,6,47,1,1,0,0,1,0,0,16,0,6.17379
"A411",1978,7,46,0,1,0,0,1,0,0,16,0,6.30992
"A411",1979,8,49,0,1,0,0,1,0,0,16,0,6.57925
"A411",1980,9,48,1,1,0,0,1,0,0,16,0,6.65673
"A411",1981,10,48,1,1,0,0,1,0,0,16,0,6.65028
"A411",1982,11,47,1,1,0,0,1,0,0,16,0,6.9256
"A412",1976,1,50,0,0,0,1,1,0,0,16,0,6.37161
"A412",1977,2,49,0,0,0,1,1,0,0,16,0,6.72143
"A412",1978,3,49,0,0,0,1,1,0,0,16,0,6.75344
"A412",1979,4,48,0,0,0,1,0,0,0,16,0,7.24423
